Nomi,"Who is he, doc?",
,,
Metzger,What have you done?,
,,
Jonas,Nomi.,
,,
Nomi,Jonas?,
Jonas,You've gotta get out of here.,
,,
Metzger,Jonas?,
Nomi,Why?,
,,
Jonas,He's coming.,
Metzger,Is that Jonas Maliki?,
,,
Nomi,Who?,
Jonas,Whispers.,
,,
Nomi,Who is Whispers?,
Metzger,"Oh, my God, you've killed us all.",
,,
Jonas,He's here.,
,,
Nomi,Niles?,
,,
Neets,Nomi!,
,,
,Come on! Nom!,
Nomi,"Wait, wait, wait!",
,,
Neets,"Please, come on! Leave it!",
,,
Nomi,Help! Somebody help! Somebody!,
Neets,Help!,
,,
,Somebody help!,
,,
Nomi,Help!,
Neets,Help!,
,,
,Please!,
,,
,"Help us! Help us, please!",
,,
Neighbor,"Hey doc, what's going on?",
,,
Metzger,Please! No. No! No!,
,,
,No! No!,
